,keltner,engulf
5630,Signal.WAIT,Signal.WAIT
5631,Signal.BUY,Signal.SELL
5632,Signal.WAIT,Signal.WAIT
5633,Signal.BUY,Signal.WAIT
5634,Signal.SELL,Signal.BUY
5635,Signal.SELL,Signal.WAIT
5636,Signal.SELL,Signal.WAIT
5637,Signal.SELL,Signal.WAIT
5638,Signal.SELL,Signal.BUY
5639,Signal.SELL,Signal.WAIT
5640,Signal.SELL,Signal.BUY
5641,Signal.SELL,Signal.WAIT
5642,Signal.SELL,Signal.WAIT
5643,Signal.SELL,Signal.SELL
5644,Signal.SELL,Signal.WAIT
5645,Signal.SELL,Signal.WAIT
5646,Signal.SELL,Signal.WAIT
5647,Signal.SELL,Signal.WAIT
5648,Signal.SELL,Signal.WAIT
5649,Signal.SELL,Signal.WAIT
5650,Signal.SELL,Signal.SELL
5651,Signal.WAIT,Signal.WAIT
5652,Signal.BUY,Signal.SELL
5653,Signal.BUY,Signal.WAIT
5654,Signal.BUY,Signal.WAIT
5655,Signal.BUY,Signal.WAIT
5656,Signal.BUY,Signal.SELL
5657,Signal.BUY,Signal.WAIT
5658,Signal.BUY,Signal.WAIT
5659,Signal.SELL,Signal.BUY
5660,Signal.WAIT,Signal.WAIT
5661,Signal.BUY,Signal.WAIT
5662,Signal.WAIT,Signal.WAIT
5663,Signal.WAIT,Signal.WAIT
5664,Signal.WAIT,Signal.WAIT
5665,Signal.WAIT,Signal.WAIT
5666,Signal.SELL,Signal.BUY
5667,Signal.SELL,Signal.WAIT
5668,Signal.SELL,Signal.WAIT
5669,Signal.SELL,Signal.WAIT
5670,Signal.SELL,Signal.WAIT
5671,Signal.SELL,Signal.WAIT
5672,Signal.SELL,Signal.SELL
5673,Signal.SELL,Signal.WAIT
5674,Signal.SELL,Signal.BUY
5675,Signal.SELL,Signal.WAIT
5676,Signal.SELL,Signal.WAIT
5677,Signal.WAIT,Signal.SELL
5678,Signal.WAIT,Signal.WAIT
5679,Signal.WAIT,Signal.WAIT
5680,Signal.WAIT,Signal.WAIT
5681,Signal.WAIT,Signal.BUY
5682,Signal.WAIT,Signal.WAIT
5683,Signal.SELL,Signal.WAIT
5684,Signal.SELL,Signal.WAIT
5685,Signal.SELL,Signal.WAIT
5686,Signal.SELL,Signal.SELL
5687,Signal.BUY,Signal.WAIT
5688,Signal.WAIT,Signal.WAIT
5689,Signal.BUY,Signal.WAIT
5690,Signal.WAIT,Signal.WAIT
5691,Signal.WAIT,Signal.WAIT
5692,Signal.WAIT,Signal.WAIT
5693,Signal.WAIT,Signal.BUY
5694,Signal.WAIT,Signal.WAIT
5695,Signal.BUY,Signal.SELL
5696,Signal.WAIT,Signal.WAIT
5697,Signal.BUY,Signal.WAIT
5698,Signal.WAIT,Signal.BUY
5699,Signal.SELL,Signal.WAIT
5700,Signal.SELL,Signal.WAIT
5701,Signal.SELL,Signal.WAIT
5702,Signal.SELL,Signal.WAIT
5703,Signal.SELL,Signal.WAIT
5704,Signal.SELL,Signal.SELL
5705,Signal.WAIT,Signal.WAIT
5706,Signal.BUY,Signal.WAIT
5707,Signal.BUY,Signal.WAIT
5708,Signal.BUY,Signal.BUY
5709,Signal.BUY,Signal.WAIT
5710,Signal.BUY,Signal.BUY
5711,Signal.BUY,Signal.WAIT
5712,Signal.BUY,Signal.BUY
5713,Signal.BUY,Signal.SELL
5714,Signal.BUY,Signal.WAIT
5715,Signal.WAIT,Signal.BUY
5716,Signal.WAIT,Signal.WAIT
5717,Signal.WAIT,Signal.WAIT
5718,Signal.SELL,Signal.BUY
5719,Signal.SELL,Signal.WAIT
5720,Signal.SELL,Signal.WAIT
5721,Signal.SELL,Signal.WAIT
5722,Signal.SELL,Signal.WAIT
5723,Signal.SELL,Signal.SELL
5724,Signal.SELL,Signal.WAIT
5725,Signal.SELL,Signal.WAIT
5726,Signal.SELL,Signal.WAIT
5727,Signal.SELL,Signal.WAIT
5728,Signal.SELL,Signal.BUY
5729,Signal.SELL,Signal.WAIT
5730,Signal.SELL,Signal.WAIT
5731,Signal.WAIT,Signal.WAIT
5732,Signal.BUY,Signal.WAIT
5733,Signal.BUY,Signal.WAIT
5734,Signal.BUY,Signal.SELL
5735,Signal.BUY,Signal.WAIT
5736,Signal.BUY,Signal.SELL
5737,Signal.BUY,Signal.WAIT
5738,Signal.BUY,Signal.WAIT
5739,Signal.BUY,Signal.WAIT
5740,Signal.BUY,Signal.WAIT
5741,Signal.BUY,Signal.WAIT
5742,Signal.BUY,Signal.WAIT
5743,Signal.WAIT,Signal.BUY
5744,Signal.WAIT,Signal.WAIT
5745,Signal.WAIT,Signal.BUY
5746,Signal.WAIT,Signal.WAIT
5747,Signal.SELL,Signal.WAIT
5748,Signal.SELL,Signal.WAIT
5749,Signal.SELL,Signal.WAIT
5750,Signal.SELL,Signal.WAIT
5751,Signal.SELL,Signal.BUY
5752,Signal.SELL,Signal.WAIT
5753,Signal.SELL,Signal.WAIT
5754,Signal.SELL,Signal.BUY
5755,Signal.SELL,Signal.WAIT
5756,Signal.SELL,Signal.SELL
5757,Signal.SELL,Signal.WAIT
5758,Signal.SELL,Signal.SELL
5759,Signal.SELL,Signal.WAIT
5760,Signal.WAIT,Signal.SELL
5761,Signal.WAIT,Signal.WAIT
5762,Signal.WAIT,Signal.WAIT
5763,Signal.WAIT,Signal.WAIT
5764,Signal.WAIT,Signal.WAIT
5765,Signal.WAIT,Signal.BUY
5766,Signal.WAIT,Signal.WAIT
5767,Signal.WAIT,Signal.WAIT
5768,Signal.WAIT,Signal.WAIT
5769,Signal.BUY,Signal.WAIT
5770,Signal.WAIT,Signal.WAIT
5771,Signal.WAIT,Signal.BUY
5772,Signal.WAIT,Signal.WAIT
5773,Signal.WAIT,Signal.WAIT
5774,Signal.SELL,Signal.BUY
5775,Signal.SELL,Signal.WAIT
5776,Signal.WAIT,Signal.WAIT
5777,Signal.WAIT,Signal.WAIT
5778,Signal.WAIT,Signal.WAIT
5779,Signal.WAIT,Signal.WAIT
5780,Signal.WAIT,Signal.WAIT
5781,Signal.BUY,Signal.SELL
5782,Signal.BUY,Signal.WAIT
5783,Signal.BUY,Signal.BUY
5784,Signal.BUY,Signal.SELL
5785,Signal.BUY,Signal.WAIT
5786,Signal.BUY,Signal.WAIT
5787,Signal.BUY,Signal.WAIT
5788,Signal.BUY,Signal.WAIT
5789,Signal.BUY,Signal.WAIT
5790,Signal.BUY,Signal.WAIT
5791,Signal.SELL,Signal.BUY
5792,Signal.SELL,Signal.WAIT
5793,Signal.SELL,Signal.WAIT
5794,Signal.SELL,Signal.WAIT
5795,Signal.SELL,Signal.BUY
5796,Signal.SELL,Signal.WAIT
5797,Signal.SELL,Signal.SELL
5798,Signal.SELL,Signal.WAIT
5799,Signal.SELL,Signal.BUY
5800,Signal.SELL,Signal.WAIT
5801,Signal.SELL,Signal.WAIT
5802,Signal.SELL,Signal.WAIT
5803,Signal.WAIT,Signal.WAIT
5804,Signal.WAIT,Signal.WAIT
5805,Signal.WAIT,Signal.SELL
5806,Signal.WAIT,Signal.WAIT
5807,Signal.WAIT,Signal.WAIT
5808,Signal.BUY,Signal.SELL
5809,Signal.BUY,Signal.WAIT
5810,Signal.BUY,Signal.WAIT
5811,Signal.BUY,Signal.WAIT
5812,Signal.BUY,Signal.WAIT
5813,Signal.BUY,Signal.WAIT
5814,Signal.BUY,Signal.WAIT
5815,Signal.BUY,Signal.WAIT
5816,Signal.BUY,Signal.WAIT
5817,Signal.SELL,Signal.BUY
5818,Signal.SELL,Signal.WAIT
5819,Signal.SELL,Signal.WAIT
5820,Signal.SELL,Signal.WAIT
5821,Signal.SELL,Signal.WAIT
5822,Signal.SELL,Signal.BUY
5823,Signal.SELL,Signal.WAIT
5824,Signal.SELL,Signal.WAIT
5825,Signal.SELL,Signal.BUY
5826,Signal.SELL,Signal.WAIT
5827,Signal.SELL,Signal.WAIT
5828,Signal.SELL,Signal.SELL
5829,Signal.SELL,Signal.WAIT
5830,Signal.SELL,Signal.WAIT
5831,Signal.SELL,Signal.WAIT
5832,Signal.SELL,Signal.WAIT
5833,Signal.SELL,Signal.BUY
5834,Signal.SELL,Signal.WAIT
5835,Signal.SELL,Signal.WAIT
5836,Signal.SELL,Signal.SELL
5837,Signal.SELL,Signal.WAIT
5838,Signal.BUY,Signal.SELL
5839,Signal.BUY,Signal.WAIT
5840,Signal.BUY,Signal.SELL
5841,Signal.BUY,Signal.WAIT
5842,Signal.BUY,Signal.BUY
5843,Signal.BUY,Signal.WAIT
5844,Signal.BUY,Signal.WAIT
5845,Signal.BUY,Signal.SELL
5846,Signal.BUY,Signal.BUY
5847,Signal.BUY,Signal.WAIT
5848,Signal.BUY,Signal.WAIT
5849,Signal.BUY,Signal.WAIT
5850,Signal.SELL,Signal.BUY
5851,Signal.SELL,Signal.WAIT
5852,Signal.SELL,Signal.SELL
5853,Signal.SELL,Signal.WAIT
5854,Signal.SELL,Signal.WAIT
5855,Signal.SELL,Signal.WAIT
5856,Signal.SELL,Signal.WAIT
5857,Signal.SELL,Signal.SELL
5858,Signal.SELL,Signal.WAIT
5859,Signal.SELL,Signal.WAIT
5860,Signal.SELL,Signal.BUY
5861,Signal.SELL,Signal.WAIT
5862,Signal.WAIT,Signal.SELL
5863,Signal.WAIT,Signal.WAIT
5864,Signal.WAIT,Signal.WAIT
5865,Signal.WAIT,Signal.WAIT
5866,Signal.WAIT,Signal.WAIT
5867,Signal.WAIT,Signal.WAIT
5868,Signal.WAIT,Signal.BUY
5869,Signal.BUY,Signal.SELL
5870,Signal.BUY,Signal.WAIT
5871,Signal.BUY,Signal.SELL
5872,Signal.BUY,Signal.WAIT
5873,Signal.BUY,Signal.BUY
5874,Signal.BUY,Signal.WAIT
5875,Signal.BUY,Signal.SELL
5876,Signal.BUY,Signal.WAIT
5877,Signal.BUY,Signal.WAIT
5878,Signal.BUY,Signal.WAIT
5879,Signal.BUY,Signal.WAIT
5880,Signal.BUY,Signal.WAIT
5881,Signal.BUY,Signal.WAIT
5882,Signal.BUY,Signal.BUY
5883,Signal.BUY,Signal.WAIT
5884,Signal.BUY,Signal.SELL
5885,Signal.SELL,Signal.BUY
5886,Signal.SELL,Signal.WAIT
5887,Signal.SELL,Signal.WAIT
5888,Signal.SELL,Signal.WAIT
5889,Signal.SELL,Signal.WAIT
5890,Signal.WAIT,Signal.SELL
5891,Signal.BUY,Signal.WAIT
5892,Signal.BUY,Signal.WAIT
5893,Signal.BUY,Signal.WAIT
5894,Signal.BUY,Signal.SELL
5895,Signal.BUY,Signal.WAIT
5896,Signal.BUY,Signal.WAIT
5897,Signal.BUY,Signal.WAIT
5898,Signal.BUY,Signal.WAIT
5899,Signal.BUY,Signal.BUY
5900,Signal.BUY,Signal.WAIT
5901,Signal.BUY,Signal.SELL
5902,Signal.BUY,Signal.WAIT
5903,Signal.WAIT,Signal.BUY
5904,Signal.WAIT,Signal.WAIT
5905,Signal.WAIT,Signal.WAIT
5906,Signal.WAIT,Signal.WAIT
5907,Signal.SELL,Signal.BUY
5908,Signal.SELL,Signal.WAIT
5909,Signal.SELL,Signal.WAIT
5910,Signal.SELL,Signal.WAIT
5911,Signal.WAIT,Signal.WAIT
5912,Signal.WAIT,Signal.WAIT
5913,Signal.WAIT,Signal.WAIT
5914,Signal.WAIT,Signal.WAIT
5915,Signal.WAIT,Signal.WAIT
5916,Signal.WAIT,Signal.WAIT
5917,Signal.WAIT,Signal.WAIT
5918,Signal.WAIT,Signal.WAIT
5919,Signal.BUY,Signal.SELL
5920,Signal.BUY,Signal.WAIT
5921,Signal.WAIT,Signal.BUY
5922,Signal.WAIT,Signal.WAIT
5923,Signal.BUY,Signal.SELL
5924,Signal.SELL,Signal.BUY
5925,Signal.SELL,Signal.WAIT
5926,Signal.SELL,Signal.WAIT
5927,Signal.SELL,Signal.BUY
5928,Signal.SELL,Signal.WAIT
5929,Signal.SELL,Signal.WAIT
5930,Signal.SELL,Signal.BUY
5931,Signal.SELL,Signal.WAIT
5932,Signal.SELL,Signal.WAIT
5933,Signal.SELL,Signal.WAIT
5934,Signal.SELL,Signal.BUY
5935,Signal.SELL,Signal.WAIT
5936,Signal.SELL,Signal.WAIT
5937,Signal.SELL,Signal.BUY
5938,Signal.SELL,Signal.WAIT
5939,Signal.SELL,Signal.WAIT
5940,Signal.SELL,Signal.WAIT
5941,Signal.SELL,Signal.BUY
5942,Signal.SELL,Signal.WAIT
5943,Signal.SELL,Signal.WAIT
5944,Signal.WAIT,Signal.SELL
5945,Signal.SELL,Signal.WAIT
5946,Signal.WAIT,Signal.WAIT
5947,Signal.WAIT,Signal.WAIT
5948,Signal.SELL,Signal.BUY
5949,Signal.SELL,Signal.WAIT
5950,Signal.SELL,Signal.BUY
5951,Signal.SELL,Signal.WAIT
5952,Signal.SELL,Signal.WAIT
5953,Signal.SELL,Signal.BUY
5954,Signal.SELL,Signal.WAIT
5955,Signal.SELL,Signal.SELL
5956,Signal.SELL,Signal.WAIT
5957,Signal.BUY,Signal.SELL
5958,Signal.BUY,Signal.WAIT
5959,Signal.BUY,Signal.WAIT
5960,Signal.BUY,Signal.SELL
5961,Signal.BUY,Signal.WAIT
5962,Signal.BUY,Signal.WAIT
5963,Signal.BUY,Signal.WAIT
5964,Signal.BUY,Signal.WAIT
5965,Signal.SELL,Signal.BUY
5966,Signal.SELL,Signal.WAIT
5967,Signal.SELL,Signal.WAIT
5968,Signal.SELL,Signal.WAIT
5969,Signal.SELL,Signal.WAIT
5970,Signal.SELL,Signal.WAIT
5971,Signal.SELL,Signal.SELL
5972,Signal.SELL,Signal.WAIT
5973,Signal.SELL,Signal.WAIT
5974,Signal.SELL,Signal.WAIT
5975,Signal.WAIT,Signal.WAIT
5976,Signal.WAIT,Signal.WAIT
5977,Signal.WAIT,Signal.WAIT
5978,Signal.WAIT,Signal.WAIT
5979,Signal.WAIT,Signal.WAIT
5980,Signal.WAIT,Signal.BUY
5981,Signal.WAIT,Signal.WAIT
5982,Signal.SELL,Signal.BUY
5983,Signal.SELL,Signal.WAIT
5984,Signal.SELL,Signal.WAIT
5985,Signal.SELL,Signal.SELL
5986,Signal.SELL,Signal.WAIT
5987,Signal.SELL,Signal.WAIT
5988,Signal.SELL,Signal.WAIT
5989,Signal.SELL,Signal.SELL
5990,Signal.SELL,Signal.WAIT
5991,Signal.SELL,Signal.WAIT
5992,Signal.SELL,Signal.BUY
5993,Signal.SELL,Signal.WAIT
5994,Signal.SELL,Signal.WAIT
5995,Signal.SELL,Signal.WAIT
5996,Signal.SELL,Signal.WAIT
5997,Signal.SELL,Signal.SELL
5998,Signal.BUY,Signal.WAIT
5999,Signal.SELL,Signal.BUY
6000,Signal.SELL,Signal.WAIT
6001,Signal.SELL,Signal.WAIT
6002,Signal.SELL,Signal.WAIT
6003,Signal.SELL,Signal.WAIT
6004,Signal.SELL,Signal.WAIT
6005,Signal.SELL,Signal.WAIT
6006,Signal.SELL,Signal.SELL
6007,Signal.SELL,Signal.BUY
6008,Signal.SELL,Signal.WAIT
6009,Signal.SELL,Signal.BUY
6010,Signal.SELL,Signal.WAIT
6011,Signal.SELL,Signal.WAIT
6012,Signal.SELL,Signal.WAIT
6013,Signal.SELL,Signal.WAIT
6014,Signal.SELL,Signal.WAIT
6015,Signal.SELL,Signal.WAIT
6016,Signal.SELL,Signal.WAIT
6017,Signal.SELL,Signal.WAIT
6018,Signal.SELL,Signal.WAIT
6019,Signal.SELL,Signal.BUY
6020,Signal.WAIT,Signal.WAIT
6021,Signal.WAIT,Signal.WAIT
6022,Signal.WAIT,Signal.WAIT
6023,Signal.WAIT,Signal.WAIT
6024,Signal.BUY,Signal.SELL
6025,Signal.BUY,Signal.WAIT
6026,Signal.BUY,Signal.WAIT
6027,Signal.BUY,Signal.BUY
6028,Signal.BUY,Signal.WAIT
6029,Signal.BUY,Signal.WAIT
6030,Signal.BUY,Signal.WAIT
6031,Signal.BUY,Signal.WAIT
6032,Signal.BUY,Signal.BUY
6033,Signal.BUY,Signal.WAIT
6034,Signal.BUY,Signal.WAIT
6035,Signal.BUY,Signal.WAIT
6036,Signal.WAIT,Signal.WAIT
6037,Signal.WAIT,Signal.BUY
6038,Signal.WAIT,Signal.WAIT
6039,Signal.SELL,Signal.WAIT
6040,Signal.SELL,Signal.SELL
6041,Signal.SELL,Signal.WAIT
6042,Signal.WAIT,Signal.WAIT
6043,Signal.WAIT,Signal.WAIT
6044,Signal.WAIT,Signal.WAIT
6045,Signal.WAIT,Signal.WAIT
6046,Signal.SELL,Signal.BUY
6047,Signal.SELL,Signal.WAIT
6048,Signal.WAIT,Signal.WAIT
6049,Signal.WAIT,Signal.WAIT
6050,Signal.WAIT,Signal.SELL
6051,Signal.WAIT,Signal.WAIT
6052,Signal.SELL,Signal.WAIT
6053,Signal.WAIT,Signal.WAIT
6054,Signal.SELL,Signal.BUY
6055,Signal.SELL,Signal.WAIT
6056,Signal.SELL,Signal.WAIT
6057,Signal.SELL,Signal.BUY
6058,Signal.SELL,Signal.WAIT
6059,Signal.SELL,Signal.WAIT
6060,Signal.SELL,Signal.BUY
6061,Signal.SELL,Signal.WAIT
6062,Signal.SELL,Signal.SELL
6063,Signal.SELL,Signal.WAIT
6064,Signal.SELL,Signal.WAIT
6065,Signal.SELL,Signal.SELL
6066,Signal.SELL,Signal.WAIT
6067,Signal.SELL,Signal.WAIT
6068,Signal.SELL,Signal.BUY
6069,Signal.SELL,Signal.WAIT
6070,Signal.SELL,Signal.WAIT
6071,Signal.SELL,Signal.BUY
6072,Signal.SELL,Signal.WAIT
6073,Signal.SELL,Signal.WAIT
6074,Signal.SELL,Signal.WAIT
6075,Signal.SELL,Signal.SELL
6076,Signal.SELL,Signal.WAIT
6077,Signal.SELL,Signal.BUY
6078,Signal.SELL,Signal.WAIT
6079,Signal.SELL,Signal.WAIT
6080,Signal.SELL,Signal.WAIT
6081,Signal.SELL,Signal.WAIT
6082,Signal.SELL,Signal.WAIT
6083,Signal.SELL,Signal.WAIT
6084,Signal.WAIT,Signal.WAIT
6085,Signal.WAIT,Signal.WAIT
6086,Signal.BUY,Signal.SELL
6087,Signal.BUY,Signal.WAIT
6088,Signal.BUY,Signal.WAIT
6089,Signal.BUY,Signal.WAIT
6090,Signal.BUY,Signal.WAIT
6091,Signal.WAIT,Signal.BUY
6092,Signal.WAIT,Signal.WAIT
6093,Signal.WAIT,Signal.WAIT
6094,Signal.WAIT,Signal.WAIT
6095,Signal.BUY,Signal.SELL
6096,Signal.BUY,Signal.WAIT
6097,Signal.WAIT,Signal.BUY
6098,Signal.WAIT,Signal.WAIT
6099,Signal.WAIT,Signal.WAIT
6100,Signal.WAIT,Signal.SELL
6101,Signal.WAIT,Signal.WAIT
6102,Signal.WAIT,Signal.WAIT
6103,Signal.WAIT,Signal.WAIT
6104,Signal.BUY,Signal.SELL
6105,Signal.WAIT,Signal.WAIT
6106,Signal.WAIT,Signal.WAIT
6107,Signal.WAIT,Signal.SELL
6108,Signal.WAIT,Signal.WAIT
6109,Signal.BUY,Signal.SELL
6110,Signal.BUY,Signal.WAIT
6111,Signal.BUY,Signal.WAIT
6112,Signal.BUY,Signal.WAIT
6113,Signal.BUY,Signal.WAIT
6114,Signal.BUY,Signal.WAIT
6115,Signal.BUY,Signal.SELL
6116,Signal.BUY,Signal.WAIT
6117,Signal.BUY,Signal.WAIT
6118,Signal.BUY,Signal.WAIT
6119,Signal.BUY,Signal.WAIT
6120,Signal.BUY,Signal.SELL
6121,Signal.BUY,Signal.WAIT
6122,Signal.WAIT,Signal.WAIT
6123,Signal.WAIT,Signal.WAIT
6124,Signal.BUY,Signal.WAIT
6125,Signal.BUY,Signal.SELL
6126,Signal.BUY,Signal.WAIT
6127,Signal.BUY,Signal.WAIT
6128,Signal.BUY,Signal.BUY
6129,Signal.BUY,Signal.WAIT
6130,Signal.BUY,Signal.WAIT
6131,Signal.BUY,Signal.SELL
6132,Signal.BUY,Signal.WAIT
6133,Signal.BUY,Signal.WAIT
6134,Signal.WAIT,Signal.WAIT
6135,Signal.WAIT,Signal.SELL
6136,Signal.WAIT,Signal.WAIT
6137,Signal.WAIT,Signal.BUY
6138,Signal.WAIT,Signal.WAIT
6139,Signal.WAIT,Signal.WAIT
6140,Signal.WAIT,Signal.WAIT
6141,Signal.WAIT,Signal.WAIT
6142,Signal.WAIT,Signal.SELL
6143,Signal.WAIT,Signal.WAIT
6144,Signal.WAIT,Signal.WAIT
6145,Signal.WAIT,Signal.SELL
6146,Signal.WAIT,Signal.WAIT
6147,Signal.WAIT,Signal.WAIT
6148,Signal.BUY,Signal.WAIT
6149,Signal.BUY,Signal.WAIT
6150,Signal.BUY,Signal.WAIT
6151,Signal.WAIT,Signal.BUY
6152,Signal.WAIT,Signal.WAIT
6153,Signal.WAIT,Signal.SELL
6154,Signal.WAIT,Signal.WAIT
6155,Signal.WAIT,Signal.BUY
6156,Signal.WAIT,Signal.WAIT
6157,Signal.WAIT,Signal.WAIT
6158,Signal.WAIT,Signal.BUY
6159,Signal.WAIT,Signal.WAIT
6160,Signal.WAIT,Signal.WAIT
6161,Signal.WAIT,Signal.WAIT
6162,Signal.WAIT,Signal.WAIT
6163,Signal.WAIT,Signal.WAIT
6164,Signal.BUY,Signal.SELL
6165,Signal.BUY,Signal.WAIT
6166,Signal.WAIT,Signal.WAIT
6167,Signal.WAIT,Signal.WAIT
6168,Signal.WAIT,Signal.WAIT
6169,Signal.WAIT,Signal.WAIT
6170,Signal.WAIT,Signal.WAIT
6171,Signal.WAIT,Signal.WAIT
6172,Signal.WAIT,Signal.WAIT
6173,Signal.WAIT,Signal.WAIT
6174,Signal.WAIT,Signal.WAIT
6175,Signal.WAIT,Signal.WAIT
6176,Signal.SELL,Signal.BUY
6177,Signal.WAIT,Signal.WAIT
6178,Signal.BUY,Signal.WAIT
6179,Signal.BUY,Signal.WAIT
6180,Signal.BUY,Signal.WAIT
6181,Signal.BUY,Signal.WAIT
6182,Signal.BUY,Signal.BUY
6183,Signal.BUY,Signal.WAIT
6184,Signal.BUY,Signal.SELL
6185,Signal.BUY,Signal.WAIT
6186,Signal.BUY,Signal.BUY
6187,Signal.BUY,Signal.WAIT
6188,Signal.BUY,Signal.SELL
6189,Signal.BUY,Signal.WAIT
6190,Signal.BUY,Signal.SELL
6191,Signal.BUY,Signal.WAIT
6192,Signal.BUY,Signal.WAIT
6193,Signal.BUY,Signal.WAIT
6194,Signal.BUY,Signal.WAIT
6195,Signal.BUY,Signal.WAIT
6196,Signal.BUY,Signal.WAIT
6197,Signal.BUY,Signal.BUY
6198,Signal.BUY,Signal.WAIT
6199,Signal.BUY,Signal.WAIT
6200,Signal.BUY,Signal.BUY
6201,Signal.WAIT,Signal.WAIT
6202,Signal.SELL,Signal.WAIT
6203,Signal.SELL,Signal.WAIT
6204,Signal.SELL,Signal.WAIT
6205,Signal.SELL,Signal.BUY
6206,Signal.BUY,Signal.SELL
6207,Signal.WAIT,Signal.WAIT
6208,Signal.WAIT,Signal.WAIT
6209,Signal.SELL,Signal.WAIT
6210,Signal.SELL,Signal.WAIT
6211,Signal.SELL,Signal.WAIT
6212,Signal.SELL,Signal.WAIT
6213,Signal.SELL,Signal.WAIT
6214,Signal.WAIT,Signal.SELL
6215,Signal.SELL,Signal.WAIT
6216,Signal.SELL,Signal.WAIT
6217,Signal.WAIT,Signal.WAIT
6218,Signal.WAIT,Signal.WAIT
6219,Signal.WAIT,Signal.BUY
6220,Signal.WAIT,Signal.WAIT
6221,Signal.WAIT,Signal.WAIT
6222,Signal.WAIT,Signal.WAIT
6223,Signal.WAIT,Signal.WAIT
6224,Signal.WAIT,Signal.WAIT
6225,Signal.WAIT,Signal.SELL
6226,Signal.WAIT,Signal.WAIT
6227,Signal.SELL,Signal.WAIT
6228,Signal.SELL,Signal.WAIT
6229,Signal.SELL,Signal.BUY
6230,Signal.SELL,Signal.WAIT
6231,Signal.SELL,Signal.WAIT
6232,Signal.SELL,Signal.WAIT
6233,Signal.SELL,Signal.WAIT
6234,Signal.SELL,Signal.WAIT
6235,Signal.SELL,Signal.WAIT
6236,Signal.SELL,Signal.BUY
6237,Signal.SELL,Signal.WAIT
6238,Signal.SELL,Signal.SELL
6239,Signal.SELL,Signal.WAIT
6240,Signal.SELL,Signal.WAIT
6241,Signal.SELL,Signal.SELL
6242,Signal.SELL,Signal.BUY
6243,Signal.SELL,Signal.WAIT
6244,Signal.SELL,Signal.WAIT
6245,Signal.SELL,Signal.WAIT
6246,Signal.SELL,Signal.WAIT
6247,Signal.SELL,Signal.BUY
6248,Signal.SELL,Signal.WAIT
6249,Signal.SELL,Signal.WAIT
6250,Signal.SELL,Signal.SELL
6251,Signal.SELL,Signal.WAIT
6252,Signal.SELL,Signal.WAIT
6253,Signal.SELL,Signal.WAIT
6254,Signal.SELL,Signal.WAIT
6255,Signal.SELL,Signal.WAIT
6256,Signal.WAIT,Signal.WAIT
6257,Signal.WAIT,Signal.WAIT
6258,Signal.SELL,Signal.BUY
6259,Signal.SELL,Signal.WAIT
6260,Signal.SELL,Signal.WAIT
6261,Signal.SELL,Signal.WAIT
6262,Signal.SELL,Signal.SELL
6263,Signal.SELL,Signal.WAIT
6264,Signal.SELL,Signal.WAIT
6265,Signal.SELL,Signal.WAIT
6266,Signal.SELL,Signal.BUY
6267,Signal.SELL,Signal.WAIT
6268,Signal.SELL,Signal.SELL
6269,Signal.SELL,Signal.WAIT
6270,Signal.SELL,Signal.WAIT
6271,Signal.WAIT,Signal.WAIT
6272,Signal.WAIT,Signal.BUY
6273,Signal.WAIT,Signal.WAIT
6274,Signal.WAIT,Signal.WAIT
6275,Signal.WAIT,Signal.WAIT
6276,Signal.WAIT,Signal.WAIT
6277,Signal.WAIT,Signal.WAIT
6278,Signal.WAIT,Signal.WAIT
6279,Signal.WAIT,Signal.WAIT
6280,Signal.WAIT,Signal.WAIT
6281,Signal.WAIT,Signal.WAIT
6282,Signal.SELL,Signal.BUY
6283,Signal.BUY,Signal.SELL
6284,Signal.BUY,Signal.WAIT
6285,Signal.BUY,Signal.WAIT
6286,Signal.BUY,Signal.BUY
6287,Signal.BUY,Signal.WAIT
6288,Signal.BUY,Signal.WAIT
6289,Signal.BUY,Signal.SELL
6290,Signal.BUY,Signal.BUY
6291,Signal.BUY,Signal.WAIT
6292,Signal.BUY,Signal.WAIT
6293,Signal.BUY,Signal.WAIT
6294,Signal.WAIT,Signal.WAIT
6295,Signal.WAIT,Signal.WAIT
6296,Signal.BUY,Signal.SELL
6297,Signal.WAIT,Signal.BUY
6298,Signal.SELL,Signal.WAIT
6299,Signal.WAIT,Signal.SELL
6300,Signal.WAIT,Signal.WAIT
6301,Signal.WAIT,Signal.WAIT
6302,Signal.WAIT,Signal.WAIT
6303,Signal.WAIT,Signal.WAIT
6304,Signal.WAIT,Signal.SELL
6305,Signal.WAIT,Signal.WAIT
6306,Signal.BUY,Signal.SELL
6307,Signal.BUY,Signal.WAIT
6308,Signal.BUY,Signal.WAIT
6309,Signal.BUY,Signal.WAIT
6310,Signal.BUY,Signal.WAIT
6311,Signal.BUY,Signal.WAIT
6312,Signal.BUY,Signal.BUY
6313,Signal.BUY,Signal.WAIT
6314,Signal.BUY,Signal.WAIT
6315,Signal.BUY,Signal.SELL
6316,Signal.BUY,Signal.WAIT
6317,Signal.BUY,Signal.WAIT
6318,Signal.BUY,Signal.SELL
6319,Signal.BUY,Signal.WAIT
6320,Signal.WAIT,Signal.WAIT
6321,Signal.BUY,Signal.WAIT
6322,Signal.BUY,Signal.WAIT
6323,Signal.BUY,Signal.WAIT
6324,Signal.BUY,Signal.WAIT
6325,Signal.SELL,Signal.BUY
6326,Signal.BUY,Signal.WAIT
6327,Signal.WAIT,Signal.WAIT
