,atr
747579,0.5994940732807523
747580,4.179595258624602
747581,3.3436762068996813
747582,2.774940965519745
747583,4.219952772415796
747584,5.075962217932637
747585,8.86076977434611
747586,7.6886158194768885
747587,6.150892655581511
747588,5.020714124465209
747589,4.016571299572167
747590,4.113257039657734
747591,3.4906056317261873
747592,2.89248450538095
747593,11.41398760430476
747594,11.531190083443807
747595,9.324952066755046
747596,7.559961653404036
747597,7.947969322723229
747598,6.458375458178582
747599,11.166700366542866
747600,11.933360293234292
747601,9.646688234587433
747602,7.717350587669946
747603,6.173880470135957
747604,5.139104376108766
747605,4.211283500887013
747606,3.46902680070961
747607,2.875221440567688
747608,3.8001771524541503
747609,3.14014172196332
747610,2.612113377570656
747611,2.089690702056525
747612,1.7717525616452199
747613,1.517402049316176
747614,1.2139216394529408
747615,0.9711373115623527
747616,0.8769098492498821
747617,0.7015278793999057
747618,0.6612223035199245
747619,4.728977842815939
747620,4.083182274252751
747621,3.566545819402201
747622,6.953236655521761
747623,6.962589324417408
747624,5.6700714595339266
747625,4.536057167627141
747626,3.728845734101713
747627,3.0830765872813704
747628,2.5664612698250964
747629,2.153169015860077
747630,1.8225352126880616
747631,1.5580281701504493
747632,1.3464225361203594
747633,1.0771380288962875
747634,0.96171042311703
747635,0.8693683384936239
747636,0.7954946707948991
747637,0.6363957366359193
747638,0.5091165893087355
747639,0.4072932714469884
747640,0.3258346171575907
747641,0.26066769372607257
747642,0.20853415498085806
747643,0.26682732398468645
747644,0.31346185918774916
747645,0.3507694873501993
747646,0.3806155898801594
747647,0.30449247190412754
747648,0.343593977523302
747649,0.2748751820186416
747650,0.31990014561491326
747651,0.3559201164919306
747652,0.3847360931935445
747653,0.4077888745548356
747654,0.6262310996438685
747655,0.6009848797150947
747656,0.4807879037720758
747657,0.4846303230176606
747658,0.3877042584141285
747659,0.31016340673130277
747660,0.24813072538504222
747661,0.19850458030803378
747662,1.658803664246427
747663,1.4270429313971416
747664,1.2416343451177132
747665,1.0933074760941706
747666,0.9746459808753365
747667,11.479716784700269
747668,13.883773427760215
747669,12.707018742208172
747670,11.065614993766538
747671,8.95249199501323
747672,7.2619935960105835
747673,7.209594876808467
747674,6.167675901446773
747675,5.334140721157419
747676,4.667312576925935
747677,3.8338500615407485
747678,3.167080049232599
747679,2.733664039386079
747680,2.2869312315088632
747681,1.8295449852070906
747682,4.5636359881656725
747683,3.750908790532538
747684,4.100727032426031
747685,7.580581625940825
747686,6.16446530075266
747687,5.031572240602128
747688,4.125257792481703
747689,3.3002062339853624
747690,2.74016498718829
747691,2.192131989750632
747692,3.253705591800505
747693,2.702964473440404
747694,2.2623715787523233
747695,1.9098972630018587
747696,1.6279178104014869
747697,1.4023342483211896
747698,1.2218673986569517
747699,1.0774939189255615
747700,0.9619951351404492
747701,0.8695961081123593
747702,0.6956768864898875
747703,0.65654150919191
747704,0.625233207353528
747705,0.7001865658828225
747706,0.760149252706258
747707,0.7081194021650064
747708,20.266495521732004
747709,16.613196417385602
747710,22.39055713390848
747711,18.012445707126783
747712,16.609956565701427
747713,13.387965252561141
747714,10.710372202048912
747715,9.66829776163913
747716,8.734638209311303
747717,7.087710567449042
747718,5.770168453959234
747719,4.616134763167387
747720,3.7929078105339094
747721,3.1343262484271275
747722,2.507460998741702
747723,2.1059687989933615
747724,1.7847750391946893
747725,2.4278200313557514
747726,2.042256025084601
747727,8.33380482006768
747728,6.767043856054144
747729,5.513635084843315
747730,4.510908067874652
