,atr
747598,4.054876995967799
747599,4.573779456048443
747600,4.7823038669274744
747601,4.696657789588925
747602,4.602724633797147
747603,4.510670141121204
747604,4.44045673829878
747605,4.361647603532805
747606,4.284414651462148
747607,4.208726358432905
747608,4.2745518312642465
747609,4.199060794638962
747610,4.125079578746183
747611,4.042577987171259
747612,3.971726427427834
747613,3.902291898879277
747614,3.8242460609016917
747615,3.747761139683658
747616,3.6828059168899845
747617,3.6091497985521848
747618,3.546966802581141
747619,3.896027466529518
747620,3.8481069171989275
747621,3.8011447788549493
747622,4.135121883277851
747623,4.192419445612294
747624,4.1185710567000475
747625,4.036199635566047
747626,3.9654756428547255
747627,3.896166129997631
747628,3.828242807397678
747629,3.7616779512497245
747630,3.69644439222473
747631,3.6325155043802355
747632,3.5698651942926305
747633,3.498467890406778
747634,3.438498532598642
747635,3.3797285619466693
747636,3.3221339907077354
747637,3.2556913108935803
747638,3.1905774846757087
747639,3.1267659349821946
747640,3.064230616282551
747641,3.0029460039569
747642,2.942887083877762
747643,2.8940293422002066
747644,2.8461487553562024
747645,2.799225780249078
747646,2.7532412646440965
747647,2.6981764393512147
747648,2.65421291056419
747649,2.601128652352906
747650,2.559106079305848
747651,2.517923957719731
747652,2.477565478565337
747653,2.4380141689940302
747654,2.4192538856141494
747655,2.3808688079018667
747656,2.3332514317438293
747657,2.2965864031089525
747658,2.2506546750467735
747659,2.205641581545838
747660,2.1615287499149214
747661,2.1182981749166228
747662,2.2259322114182902
747663,2.1914135671899246
747664,2.157585295846126
747665,2.1244335899292035
747666,2.0919449181306193
747667,3.1201060197680066
747668,3.527703899372647
747669,3.617149821385194
747670,3.63480682495749
747671,3.57211068845834
747672,3.510668474689173
747673,3.58045510519539
747674,3.548846003091482
747675,3.517869083029652
747676,3.487511701369059
747677,3.4277614673416776
747678,3.369206237994844
747679,3.321822113234947
747680,3.265385670970248
747681,3.2000779575508433
747682,3.4460763983998266
747683,3.3871548704318304
747684,3.429411773023194
747685,3.79082353756273
747686,3.7250070668114756
747687,3.660506925475246
747688,3.597296786965741
747689,3.525350851226426
747690,3.464843834201898
747691,3.3955469575178596
747692,3.4776360183675026
747693,3.4180832980001528
747694,3.35972163204015
747695,3.3025271993993472
747696,3.24647665541136
747697,3.191547122303133
747698,3.13771617985707
747699,3.0849618562599286
747700,3.03326261913473
747701,2.982597366752035
747702,2.9229454194169944
747703,2.874486511028654
747704,2.826996780808081
747705,2.79045684519192
747706,2.7546477082880814
747707,2.70955475412232
747708,4.6253636590398735
747709,4.572856385859076
747710,5.3913992581418935
747711,5.293571272979055
747712,5.407699847519474
747713,5.309545850569085
747714,5.203354933557704
747715,5.20928783488655
747716,5.205102078188819
747717,5.111000036625042
747718,5.018780035892542
747719,4.918404435174691
747720,4.830036346471196
747721,4.743435619541772
747722,4.648566907150937
747723,4.565595569007918
747724,4.48428365762776
747725,4.494597984475205
747726,4.4147060247857
747727,4.996411904289986
747728,4.906483666204187
747729,4.818353992880103
747730,4.7319869130225
747731,4.63734717476205
747732,4.5746002312668095
747733,4.493108226641473
747734,4.413246062108644
747735,4.324981140866471
747736,4.2384815180491415
747737,4.163711887688159
747738,4.090437649934396
747739,4.098628896935708
747740,4.026656318996993
747741,4.066123192617053
747742,4.104800728764712
747743,4.032704714189418
747744,3.962050619905629
747745,3.8928096075075165
747746,3.814953415357366
747747,3.7486543470502185
747748,3.683681260109214
747749,3.62000763490703
747750,3.557607482208889
747751,3.4864553325647107
747752,3.4567262259134166
747753,3.387591701395148
747754,3.3598398673672456
747755,3.3026430700199008
747756,3.246590208619503
747757,3.191658404447113
747758,3.1378252363581707
747759,3.0950687316310077
747760,3.0431673569983877
747761,2.9923040098584197
747762,2.9524579296612514
747763,2.903408771068026
747764,2.8553405956466658
747765,2.8082337837337326
747766,2.762069108059058
747767,2.7168277258978772
747768,2.6624911713799198
747769,2.6192413479523213
747770,2.576856520993275
747771,2.5353193905734095
747772,2.494613002761941
747773,2.4547207427067024
747774,2.4156263278525683
747775,2.377313801295517
747776,2.3397675252696066
747777,2.3029721747642147
747778,2.2669127312689303
747779,2.231574476643552
747780,2.1969429871106807
747781,2.153004127368467
747782,2.1099440448210975
747783,2.0777451639246753
747784,2.046190260646182
747785,2.0152664554332587
747786,1.9849611263245936
747787,1.9452619037981018
747788,1.9063566657221398
747789,1.878229532407697
747790,1.8506649417595429
747791,1.823651642924352
747792,1.7971786100658647
747793,1.7612350378645474
747794,1.7360103371072564
747795,1.7112901303651114
747796,1.687064327757809
747797,1.663323041202653
747798,1.6500565803786
747799,2.157055448771028
747800,2.6439143397956077
747801,2.7610360529996956
747802,2.705815331939702
747803,2.6616990253009076
747804,2.6084650447948894
747805,2.5562957438989913
747806,2.5151698290210116
747807,2.4748664324405913
747808,2.4353691037917797
747809,2.3966617217159443
747810,2.3587284872816254
747811,2.321553917535993
747812,2.2751228391852734
747813,2.239620382401568
747814,2.2048279747535364
747815,2.170731415258466
747816,2.1373167869532965
747817,2.1045704512142307
747818,2.072479042189946
747819,2.041029461346147
747820,2.010208872119224
747821,1.9900046946768395
747822,1.9602046007833027
747823,1.9310005087676367
747824,1.892380498592284
747825,1.8545328886204384
747826,1.8274422308480296
747827,1.870893386231069
747828,2.0534755185064477
747829,2.232406008136319
747830,2.1977578879735926
747831,2.1638027302141207
747832,2.130526675609838
747833,2.0979161420976413
747834,2.065957819255688
747835,2.0346386628705746
747836,1.9939458896131632
747837,1.9540669718209
747838,1.914985632384482
747839,1.8866859197367924
747840,1.8589522013420565
747841,1.8317731573152154
747842,1.795137694168911
747843,2.189234940285533
747844,2.155450241479822
747845,2.1123412366502254
747846,2.080094411917221
747847,2.0384925236788765
747848,2.007722673205299
747849,1.9875682197411928
747850,1.9678168553463689
747851,1.9484605182394414
747852,1.9694913078746525
747853,2.030101481717159
747854,2.049499452082816
747855,2.01850946304116
747856,1.9881392737803367
747857,1.95837648830473
747858,1.9392089585386356
747859,1.910424779367863
747860,1.8822162837805059
747861,1.8545719581048956
747862,1.8274805189427976
747863,1.8009309085639416
747864,1.7749122903926626
747865,1.7394140445848094
747866,1.7046257636931132
747867,1.850533248419251
747868,1.873522583450866
747869,1.8460521317818488
747870,1.9191310891462117
747871,1.9607484673632873
747872,1.9315334980160217
747873,1.9029028280557012
747874,1.874844771494587
747875,1.8473478760646953
747876,1.8204009185434016
747877,1.7939929001725334
747878,1.7681130421690827
747879,1.742750781325701
747880,1.717895765699187
747881,1.6935378503852032
747882,1.819667093377499
747883,1.793273751509949
747884,1.75740827647975
747885,1.732260110950155
747886,1.6976149087311518
747887,1.6636626105565286
747888,1.6403893583453981
747889,1.61758157117849
747890,1.5952299397549203
747891,1.573325340959822
747892,1.5518588341406254
747893,1.5208216574578128
747894,1.5004052243086565
747895,1.4803971198224835
747896,1.4607891774260338
747897,1.431573393877513
747898,1.4229419259999627
747899,1.4044830874799634
747900,1.386393425730364
747901,1.3586655572157569
747902,1.3414922460714416
747903,1.3246624011500128
747904,1.3381691531270123
747905,1.3114057700644721
747906,1.3051776546631828
747907,1.2990741015699192
747908,1.2830926195385208
747909,1.2674307671477505
747910,1.2520821518047953
747911,1.2370405087686995
747912,1.2222996985933257
747913,1.2078537046214592
747914,1.19369663052903
747915,1.1698226979184494
747916,1.1464262439600805
747917,1.1234977190808788
747918,1.1110277646992612
747919,1.0988072094052759
747920,1.0968310652171704
747921,1.094894443912827
747922,1.0829965550345704
747923,1.0713366239338789
747924,1.0599098914552014
747925,1.0387116936260974
747926,1.0179374597535753
747927,0.9975787105585038
747928,0.9776271363473338
747929,0.9580745936203872
747930,0.9389131017479794
747931,0.9301348397130198
747932,0.9215321429187594
747933,0.9131015000603843
747934,0.9248394700591765
747935,0.9163426806579931
747936,0.9980158270448333
747937,1.0580555105039366
747938,1.0468944002938578
747939,1.0359565122879806
747940,1.015237382042221
747941,1.0049326344013765
747942,0.994833981713349
747943,0.974937302079082
747944,0.9554385560375003
747945,0.9463297849167503
747946,1.4074031892184156
747947,1.4392551254340473
747948,1.4204700229253664
747949,1.4020606224668593
747950,1.3840194100175223
747951,1.3663390218171718
747952,1.4690122413808282
747953,1.4496319965532118
747954,1.4206393566221476
747955,1.3922265694897047
747956,1.3643820380999105
747957,1.3370943973379124
747958,1.310352509391154
747959,1.284145459203331
747960,1.2684625500192643
747961,1.243093299018879
747962,1.2282314330385014
747963,1.2136668043777312
747964,1.1993934682901766
747965,1.185405598924373
747966,1.1716974869458856
747967,1.1582635372069678
747968,1.1450982664628284
747969,1.1421963011335718
747970,1.1293523751109005
747971,1.1167653276086824
747972,1.1044300210565088
747973,1.0923414206353785
747974,1.070494592222671
747975,1.1990847003782177
747976,1.1851030063706534
747977,1.1714009462432404
747978,1.1679729273183757
747979,1.1546134687720082
747980,1.141521199396568
747981,1.1286907754086366
747982,1.116116959900464
747983,1.1037946207024547
747984,1.0917187282884055
747985,1.0798843537226375
747986,1.0682866666481847
747987,1.066920933315221
747988,1.0555825146489166
747989,1.0444708643559384
747990,1.0335814470688196
747991,1.0129098181274432
747992,0.9926516217648943
747993,0.9727985893295964
747994,0.9633426175430044
747995,0.9540757651921443
747996,0.9449942498883014
747997,0.9360943648905353
747998,0.9173724775927247
747999,0.9490250280408702
748000,0.9300445274800527
748001,0.9214436369304516
748002,0.9130147641918426
748003,0.9047544689080057
748004,0.8866593795298456
748005,0.9189261919392487
748006,0.9005476681004637
748007,0.9125367147384544
748008,0.9042859804436852
748009,0.8862002608348115
748010,0.8684762556181153
748011,0.851106730505753
748012,0.8440845958956379
748013,0.8372029039777251
748014,0.8204588458981706
748015,0.8140496689802071
748016,0.817768675600603
748017,0.8114133020885909
748018,1.225185036046819
748019,1.2106813353258827
748020,1.206467708619365
748021,1.1923383544469777
748022,1.1784915873580382
748023,1.1649217556108773
748024,1.15162332049866
748025,1.1285908540886866
748026,1.116019037006913
748027,1.1136986562667746
748028,1.1314246831414392
748029,1.1087961894786103
748030,1.096620265689038
748031,2.1546878603752573
748032,2.121594103167752
748033,2.539162221104397
748034,2.498378976682309
748035,2.4584113971486627
748036,2.4092431692056895
748037,2.361058305821576
748038,2.3238371397051445
748039,2.287360396911042
748040,2.241613188972821
748041,2.2067809251933648
748042,2.1726453066894975
748043,2.1391924005557077
748044,2.1264085525445937
748045,2.093880381493702
748046,2.062002773863828
748047,2.1107627183865514
748048,2.1785474640188203
748049,2.134976514738444
748050,2.102276984443675
748051,2.0602314447548014
748052,2.029026815859705
748053,2.008446279542511
748054,2.028277353951661
748055,1.9977118068726278
748056,1.9677575707351753
748057,1.9384024193204719
748058,1.9096343709340624
748059,1.8914416835153813
748060,1.8936128498450737
748061,1.8657405928481723
748062,1.8384257809912088
748063,1.8116572653713845
748064,1.785424120063957
748065,1.8397156376626775
748066,1.812921324909424
748067,1.7866628984112356
748068,1.7609296404430108
748069,1.7357110476341506
748070,1.7109968266814675
748071,1.6867768901478382
748072,1.6830413523448815
748073,1.659380525297984
748074,1.6361929147920244
748075,1.643469056496184
748076,1.6205996753662604
748077,1.588187681858935
748078,1.5764239282217565
748079,1.5548954496573213
748080,1.5337975406641748
748081,1.5231215898508912
748082,1.5026591580538733
748083,1.4926059748927958
748084,1.4927538553949398
748085,1.462898778287041
748086,1.4336408027213003
748087,1.4049679866668743
748088,1.3768686269335368
748089,1.3493312543948661
748090,1.3323446293069687
748091,1.3156977367208293
748092,1.299383781986413
748093,1.2733961063466845
748094,1.257928184219751
748095,1.242769620535356
748096,1.227914228124649
748097,1.243355943562156
748098,1.2584888246909127
748099,1.2433190481970946
748100,1.2284526672331528
748101,1.2138836138884899
748102,1.19960594161072
748103,1.1856138227785058
748104,1.1619015463229356
748105,1.148663515396477
748106,1.1356902450885475
748107,1.1229764401867766
748108,1.110516911383041
748109,1.0983065731553803
748110,1.0863404416922726
748111,1.1046136328584273
748112,1.1725213602012587
748113,1.1790709329972335
748114,1.425489514337289
748115,1.406979724050543
748116,1.3788401295695323
748117,1.3512633269781418
748118,1.3342380604385788
748119,1.4475532992298072
748120,1.678602233245211
748121,1.9550301885803067
748122,2.265929584808701
748123,2.370610993112527
748124,2.3431987732502764
748125,2.496334797785271
748126,2.7764081018295657
748127,2.740879939792974
748128,2.7260623409971148
748129,2.681541094177172
748130,2.6379102722936283
748131,2.595152066847756
748132,2.5532490255108007
748133,2.6221840450005844
748134,2.5897403641005727
748135,2.6079455568185614
748136,2.63578664568219
748137,2.5930709127685465
748138,2.5512094945131754
748139,2.5101853046229117
748140,2.4699815985304534
748141,2.4305819665598443
748142,2.3819703272286477
748143,2.3443309206840746
748144,2.317444302270393
748145,2.2810954162249852
748146,2.2854735079004853
748147,2.5397640377424757
748148,2.5889687569876263
748149,2.6071893818478737
748150,2.755045594210916
748151,2.8799446823266974
748152,3.2223457886801636
748153,3.5678988729065604
748154,3.8665408954484293
748155,3.8192100775394606
748156,4.162825875988672
748157,4.089569358468898
748158,4.007777971299521
748159,4.3376224118735305
748160,4.680869963636059
748161,4.807252564363338
748162,4.721107513076072
748163,4.646685362814551
748164,4.73375165555826
748165,4.839076622447094
748166,5.2422950899981515
748167,5.367449188198188
748168,5.280100204434225
748169,5.184498200345541
748170,5.0908082363386296
748171,4.998992071611857
748172,4.90901223017962
748173,4.820831985576028
748174,4.734415345864508
748175,4.649727038947218
748176,4.566732498168274
748177,4.485397848204908
748178,4.8356898912408095
748179,5.178976093415993
748180,5.135396571547672
748181,5.182688640116719
748182,5.089034867314385
748183,4.997254169968097
748184,4.897309086568735
748185,6.99936290483736
748186,6.899375646740612
748187,7.3013881338058
748188,7.675360371129684
748189,7.72185316370709
748190,8.087416100432948
748191,7.965667778424289
748192,8.366354422855803
748193,8.389027334398687
748194,8.361246787710714
748195,8.5740218519565
748196,8.64254141491737
748197,8.999690586619021
748198,8.81969677488664
748199,8.863302839388908
748200,9.06603678260113
748201,8.894716046949107
748202,8.716821726010124
748203,8.552485291489923
748204,8.391435585660124
748205,8.233606873946922
748206,8.098934736467983
748207,7.986956041738624
748208,7.867216920903852
748209,7.7298725824857755
748210,7.86527513083606
748211,7.707969628219339
748212,7.563810235654952
748213,7.422534030941852
748214,7.284083350323016
748215,7.148401683316556
748216,7.005433649650225
748217,7.135324976657221
748218,7.042618477124076
748219,6.911766107581594
748220,6.773530785429963
748221,6.648060169721364
748222,7.595098966326937
748223,7.533196987000398
748224,7.72253304726039
748225,7.998082386315182
748226,8.168120738588879
748227,8.334758323817102
748228,8.178063157340759
748229,8.034501894193944
748230,7.883811856310066
748231,7.746135619183865
748232,7.611212906800188
748233,7.558988648664184
748234,7.727808875690901
748235,8.163252698177082
748236,8.50998764421354
748237,8.36978789132927
748238,8.322392133502685
748239,8.275944290832632
748240,8.11042540501598
748241,8.04821689691566
748242,7.897252558977346
748243,7.749307507797799
748244,7.964321357641843
748245,8.285034930489006
748246,8.139334231879225
748247,7.99654754724164
748248,7.856616596296806
748249,7.9694842643708705
748250,8.350094579083454
748251,8.203092687501785
748252,8.049030833751749
748253,7.8980502170767135
748254,7.830089212735179
748255,7.693487428480475
748256,7.619617679910866
748257,7.47722532631265
748258,7.337680819786397
748259,7.190927203390669
748260,7.047108659322856
748261,6.916166486136399
748262,6.787843156413671
748263,6.732086293285397
748264,7.037444567419689
748265,7.626695676071295
748266,8.62416176254987
748267,10.051678527298872
748268,9.850644956752895
748269,10.673632057617837
748270,11.720159416465481
748271,13.235756228136172
748272,13.541041103573448
748273,13.280220281501979
748274,13.27461587587194
748275,13.1791235583545
748276,13.04554108718741
748277,12.794630265443661
748278,12.548737660134789
748279,12.297762906932094
748280,12.061807648793454
748281,11.830571495817585
748282,11.603960065901234
748283,11.471880864583209
748284,11.592443247291545
748285,11.380594382345715
748286,11.162982494698799
748287,10.949722844804823
748288,10.740728387908725
748289,10.53591382015055
748290,10.355195543747538
748291,10.168091632872587
748292,9.964729800215135
748293,9.795435204210833
748294,9.609526500126616
748295,9.427335970124084
748296,9.238789250721602
748297,9.05401346570717
748298,8.882933196393028
748299,8.715274532465168
748300,8.550969041815865
748301,8.379949660979547
748302,8.212350667759955
748303,8.058103654404755
748304,7.9069415813166595
748305,7.758802749690326
748306,7.613626694696519
748307,7.461354160802589
748308,7.332127077586538
748309,7.195484536034808
748310,7.151574845314112
748311,7.018543348407829
748312,7.138172481439673
748313,7.015409031810879
748314,6.875100851174661
748315,6.737598834151168
748316,6.612846857468145
748317,6.490589920318782
748318,6.370778121912406
748319,6.253362559474158
748320,6.1382953082846745
748321,6.015529402118981
748322,5.905218814076601
748323,5.797114437795069
748324,5.711172149039168
748325,5.606948706058384
748326,5.494809731937217
748327,5.384913537298472
748328,5.2872152665525025
748329,5.1914709612214525
748330,5.207641541997023
748331,5.1234887111570835
748332,5.0310189369339415
748333,4.960398558195263
748334,4.871190587031357
748335,4.78376677529073
748336,4.688091439784916
748337,4.604329610989218
748338,4.542243018769434
748339,4.461398158394045
748340,4.392170195226164
748341,4.3143267913216405
748342,4.238040255495208
748343,4.163279450385304
748344,4.100013861377598
748345,4.028013584150046
748346,4.137453312467046
748347,4.314704246217705
748348,4.23841016129335
748349,4.163641958067483
748350,4.460369118906133
748351,4.45116173652801
748352,4.37213850179745
748353,4.364695731761501
748354,4.357401817126271
748355,4.290253780783746
748356,4.254448705168071
748357,4.179359731064709
748358,4.115772536443415
748359,4.1334570857145465
748360,4.050787944000255
748361,3.9797721851202503
748362,3.9301767414178452
748363,3.8615732065894885
748364,3.794341742457699
748365,3.728454907608545
748366,3.663885809456374
748367,3.6006080932672466
748368,3.8185959314019016
748369,4.032224012773863
748370,4.301579532518386
748371,4.485547941868018
748372,4.565836983030657
748373,4.704520243370044
748374,4.630429838502643
748375,4.55782124173259
748376,4.476664816897938
748377,4.39713152055998
748378,4.30918889014878
748379,4.723005112345805
748380,5.638545010098889
748381,5.845774109896912
748382,5.738858627698973
748383,6.014081455144993
748384,5.903799826042093
748385,5.785723829521251
748386,5.930009352930825
748387,6.021409165872209
748388,5.920980982554764
748389,5.992561362903668
748390,6.062710135645594
748391,5.961455932932682
748392,6.062226814274029
748393,5.960982277988548
748394,5.851762632428777
748395,5.744727379780202
748396,5.639832832184599
748397,5.5470361755409066
748398,5.526095452030088
748399,5.505573542989485
748400,5.535462072129695
748401,5.434752830687102
748402,5.3360577740733595
748403,5.239336618591892
748404,5.144549886220054
748405,5.051658888495653
748406,5.10062571072574
748407,5.008613196511225
748408,4.958440932581
748409,4.969272113929381
748410,4.939886671650793
748411,4.851088938217777
748412,4.764067159453422
748413,4.788785816264354
748414,4.823010099939067
748415,4.9165498979402855
748416,4.8982188999814795
